macd_signal,rsi_signal,stoch_signal,status_signal,adx_signal,output
1,1.5,1.5,0.9990471496113573,99.35418562045025,-1
1,1.5,1.5,1.0,99.43164057785663,-1
1,1.5,1.5,0.9287099298642374,99.49876820760882,-1
1,1.5,1.5,0.9941223714745097,99.55694548672739,-1
1,1.5,1.5,0.9969450345188929,99.60736579529681,-1
-1,1.5,1.5,0.9395263899291791,99.65106339605698,-1
-1,1.5,1.5,0.9700983971575912,99.68893465004913,-1
-1,1.5,1.5,0.9856437227904932,99.72175640350899,-1
-1,1.5,1.5,1.0,99.75316222635516,-1
-1,1.5,1.5,1.0,99.78298122592363,-1
0,1.5,1.5,0.639090123112044,91.20228158172155,-1
-1,1.5,1.5,0.8984287667457848,83.76567522341308,0
0,1.5,1.5,0.5431751055183865,73.63129083811683,0
0,1.5,1.5,0.5986085710759567,64.8481577041934,-1
0,1.5,1.5,0.6501945373224597,57.23610898812643,0
0,1.5,1.5,0.6627516938044232,50.639000100868394,0
0,1.5,1.5,0.6077729180750149,44.92150573191143,0
0,1.5,1.5,0.6122570892702759,39.96634394548206,0
-1,1.5,0.39999999999999997,0.6298636431831454,35.67187039724327,0
-1,0.65,0.39999999999999997,0.6624911803057006,31.949993322102987,0
-1,0.65,0.39999999999999997,0.6423822377727478,28.724366523648072,0
-1,0.65,0.39999999999999997,0.4373590542827881,32.82246048789555,0
-1,0.65,0.39999999999999997,0.4376426293901524,36.37414192357669,0
-1,0.65,0.39999999999999997,0.26106447564719487,42.44800933958966,0
-1,0.65,0.39999999999999997,0.3239653462898233,47.71202776680091,0
-1,0.65,0.39999999999999997,0.24339557618727067,52.44009978623834,0
-1,0.65,0.39999999999999997,0.2555508467895636,56.537762203084114,0
-1,0.65,0.39999999999999997,0.15863750474259888,60.77438959358021,0
-1,0.65,0.39999999999999997,0.08795815413678364,64.80009628699693,0
-1,0.65,-0.4,0.11277858374046114,68.2890420879581,0
-1,0.65,-0.4,0.07756908553605481,71.36405172877207,0
-1,0.30000000000000004,-0.4,-0.006446315427308209,74.35682275252819,0
-1,0.30000000000000004,-0.4,-0.09712224530485672,77.16633139332035,0
-1,0.30000000000000004,-0.4,0.03340355868480726,79.60123888200688,0
-1,-0.09999999999999998,-0.4,0.08361998670072147,81.71149203886854,0
0,-0.09999999999999998,-0.4,0.0018687444324140025,83.54037810814864,0
0,-0.09999999999999998,-0.4,-0.017467437729947945,85.12541270152474,0
0,-0.09999999999999998,-0.4,-0.12809935180133142,86.59325875217863,0
0,-0.5,-0.4,-0.06217936110934131,87.86539199607867,0
0,-0.5,-0.4,-0.11612171220820576,88.96790747412537,0
0,-0.5,-0.4,-0.09150860906587933,89.92342088843252,0
0,-0.5,-0.4,-0.049145844752716536,90.75153251416538,0
1,-0.15000000000000002,-0.4,0.08382719053438407,91.46922925646719,0
1,-0.15000000000000002,-0.4,0.12346927594149229,83.77323354281138,0
1,-0.15000000000000002,-0.4,0.15235703677622076,73.34037659823757,0
1,-0.15000000000000002,-0.4,0.2388459030594658,68.75696569058948,0
1,-0.15000000000000002,-0.4,0.29372693100613506,66.70425936701903,0
1,-0.15000000000000002,0.19999999999999996,0.3329808059478138,65.9385290730057,0
1,-0.15000000000000002,0.19999999999999996,0.31619362179711574,65.27489615152749,0
1,-0.15000000000000002,0.19999999999999996,0.3733674011219476,65.64955374439864,0
1,-0.15000000000000002,0.19999999999999996,0.30818380407104534,65.97425699155364,0
1,-0.15000000000000002,0.19999999999999996,0.2821607204204278,66.25566647242131,0
1,-0.15000000000000002,0.19999999999999996,0.3956266796215053,67.06901256442619,0
1,-0.15000000000000002,0.19999999999999996,0.32361476463470346,67.77391251083041,0
1,-0.15000000000000002,0.19999999999999996,0.35613709231865565,68.38482579771407,0
1,-0.15000000000000002,0.6,0.4023972898949217,69.13119839933012,0
1,-0.15000000000000002,1.5,0.49041215510730934,71.40449663568889,0
1,-0.15000000000000002,1.5,0.35508484141469016,73.37468844053315,0
1,-0.15000000000000002,1.5,0.31103686484527787,75.08218800473152,0
1,-0.15000000000000002,1.5,0.3959755924104647,76.56202096037009,0
1,-0.15000000000000002,1.5,0.3531345700054563,77.84454285525686,0
0,-0.15000000000000002,1.5,0.20359762065427672,67.50750663438636,1
0,0.25,0.7,0.047338285360027724,65.34181390078115,1
0,0.25,0.4,0.13025558304247448,63.4648801983233,1
0,0.0,-0.19999999999999996,-0.007657537837973773,63.09983682846227,1
0,0.0,-0.19999999999999996,0.056919534591896664,62.783465907916046,1
0,0.0,-0.19999999999999996,0.14580981390896142,62.50927777677599,1
0,0.0,-0.19999999999999996,0.04459056394449557,62.27164806312126,1
0,-0.25,-0.19999999999999996,0.03614657921491355,62.06570231128717,1
0,-0.25,-0.19999999999999996,0.09191317403783802,61.887215993030956,1
0,-0.25,-0.19999999999999996,0.17117165075041185,61.73252785054224,1
0,-0.25,-0.19999999999999996,0.24372961755576586,61.59846479371869,1
-1,-0.25,-0.19999999999999996,0.1297844835218045,61.48227681113828,1
0,-0.25,-0.19999999999999996,0.16742644414224872,61.38158055956858,1
0,-0.25,-0.19999999999999996,0.1861001475986804,61.29431047487485,1
0,-0.25,-0.19999999999999996,0.22421306010244013,61.218676401473616,1
0,-0.25,-0.19999999999999996,0.14049569342333512,61.15312687119254,1
0,-0.25,-0.19999999999999996,0.18569774646831635,61.09631727828227,1
0,-0.25,-0.19999999999999996,0.20315175442621028,61.04708229776004,1
0,-0.25,-0.3,0.0788383280651653,61.00441198130745,1
-1,-0.25,-0.7,0.01607982094881704,63.122329634497454,1
-1,-0.25,-1.5,0.02604936062386626,64.95785826726213,1
-1,-0.25,-1.5,0.04177325284909924,66.54864974899151,1
-1,-0.25,-1.5,0.08260155922270224,67.92733569982363,1
0,-0.25,-1.5,0.24749196134463078,66.28469092645054,1
0,-0.25,-1.5,0.2997466497267506,63.69417156081298,1
0,-0.25,-1.5,0.4374346732060009,66.17453057637354,1
0,-0.25,-0.7,0.5232967262228085,69.08955250993864,1
0,-0.25,-0.39999999999999997,0.5504921943083003,71.78489619170998,0
0,-0.25,-0.10000000000000003,0.5990721535536978,74.37645731925122,0
0,-0.25,0.19999999999999996,0.613361077467402,76.6895919174026,0
1,0.75,0.19999999999999996,0.6217554085144914,78.73558933302535,0
1,1.5,0.19999999999999996,0.6096140861713673,80.50878709323173,0
1,1.5,1.5,0.7148796616863785,82.42356535644737,0
1,1.5,1.5,0.8802447457681437,84.37151545869246,0
1,1.5,1.5,0.7944281040865891,86.05973888063819,0
1,1.5,1.5,0.9373042678043716,87.58706403548672,0
1,1.5,1.5,0.8397584085540276,88.91074583635545,0
1,1.5,1.5,0.8648841330852967,90.05793673044168,0
1,1.5,1.5,0.9172063178548008,91.05216883864975,0
1,1.5,1.5,0.9130165727623745,91.9138366657634,0
1,1.5,1.5,0.9959834649185875,92.74494347201066,0
1,1.5,1.5,1.0,93.48888136885975,0
0,1.5,1.5,0.8701358832766665,94.13362754612896,0
0,1.5,1.5,0.8810873869824939,94.69240756642895,0
-1,1.5,1.5,0.9099149372102209,95.17668358402227,0
-1,1.5,1.5,0.9317622258565383,95.59638946593648,0
-1,1.5,1.5,0.7979314555922408,95.96013456359546,0
-1,1.5,1.5,0.7847587850706432,96.2753803148999,0
-1,1.5,1.5,0.7921542726891425,96.54859329936377,0
0,1.5,1.5,0.8730014244591457,96.78537788589912,0
0,1.5,0.7,0.9968106197734965,96.99059119422975,0
0,0.65,0.39999999999999997,0.927955397378422,97.1684427281163,0
0,0.65,0.39999999999999997,0.8863638794733146,97.32258072415131,0
-1,0.65,0.39999999999999997,1.0,97.50611151971347,0
-1,0.65,0.7,1.0,97.69797401251384,0
-1,0.65,1.5,1.0,97.94069528137487,0
0,0.65,1.5,1.0,98.18464633655645,0
0,0.65,1.5,0.8670018738586994,98.3960705843805,0
-1,0.65,1.5,0.8344217650358295,98.57930493249467,0
-1,0.65,1.5,0.8336385771286811,98.73810803419362,0
-1,0.65,1.5,0.6923565055546715,98.87573738899937,0
-1,0.65,1.5,0.8014816748756083,98.99501616316435,0
-1,0.65,1.5,0.756836857645264,99.09839110077401,0
-1,0.65,1.5,0.7002487034086092,99.18798271336904,0
-1,0.65,1.5,0.7038527766859201,99.26562877761808,0
-1,0.65,0.7,0.884788500274084,99.33292203330056,0
-1,0.65,0.39999999999999997,0.7911133314147403,99.39124285489206,0
-1,0.65,0.39999999999999997,0.8568676373522911,99.44178756693802,0
-1,0.65,0.39999999999999997,0.9217093743732603,99.48559298404452,0
-1,0.65,0.39999999999999997,0.8316740267770272,99.52355767887015,0
-1,0.65,0.39999999999999997,0.7909094907263093,99.5564604143857,0
-1,0.25,0.39999999999999997,0.8927780933314868,99.58497611849917,0
-1,0.25,0.39999999999999997,0.9413076255776939,99.62590890627493,0
0,0.25,0.7,0.9502282279525289,99.6645186761292,0
1,0.25,1.5,0.913344120245845,99.69798047666958,0
0,0.25,1.5,0.8841562985027395,99.72698070380457,0
0,0.25,1.5,0.8258512378674745,99.75211423398822,0
0,0.25,1.5,0.7097338533743687,99.77389662681406,1
0,0.25,1.5,0.5517424542878743,96.8033634176766,1
0,0.25,0.7,0.49535089976689306,95.03205040722823,0
0,0.25,0.7,0.689902101738186,93.49691246483964,0
0,0.25,0.7,0.7275164711320413,92.1664595814362,0
0,0.25,0.7,0.74691622578577,91.01340041581989,0
0,0.25,0.39999999999999997,0.811736132777924,90.01408247228574,0
0,0.25,0.39999999999999997,0.6917476359977219,89.14800692122282,0
0,0.25,0.0,0.6589580725308497,88.39740811030161,0
-1,0.25,-0.4,0.6895199993807404,87.74688914083657,0
-1,0.25,-0.4,0.5782920389451963,87.18310603396687,0
0,0.25,-0.4,0.6009500852294302,86.69449400801312,0
0,0.25,-0.10000000000000003,0.6938177336611422,86.27103025218655,0
0,0.25,-0.10000000000000003,0.60501559074846,85.90402833047018,0
0,0.25,-0.10000000000000003,0.5570845379899771,85.585959998316,0
0,0.25,-0.10000000000000003,0.6320203656844946,85.31030077711571,0
0,0.25,-0.10000000000000003,0.5281088002256937,86.18087288285707,0
0,0.25,0.3,0.6153667475306703,86.93536870783291,0
0,0.25,0.3,0.587490728100954,87.58926508947863,0
0,0.25,0.3,0.6691863374640584,88.15597528690493,0
1,0.25,0.3,0.6170458117578744,88.64712412467439,0
1,0.25,0.3,0.5868502489415853,89.07278645074126,0
1,0.25,0.3,0.7223327098410782,78.75587889405143,0
1,0.25,0.3,0.7925884681259717,76.94260735889297,0
1,0.0,1.5,0.8104990155701135,76.07338855624832,0
1,0.0,1.5,0.8938834712587397,77.08729827445507,0
0,0.0,1.5,0.8929168635361914,77.96602003023425,-1
0,0.0,1.5,1.0,80.12935399460287,-1
1,1.5,1.5,1.0,82.13713456651172,-1
1,1.5,1.5,0.9102885266819015,83.87721106216605,-1
1,1.5,1.5,0.9247876384172806,85.38527735839982,0
1,1.5,1.5,0.855239488746232,86.69226814846908,0
1,1.5,1.5,0.954947433399314,87.82499349986244,0
1,1.5,1.5,0.8440479314781597,88.80668880440335,0
1,1.5,1.5,0.7041321200338513,89.65749140167215,0
0,1.5,1.5,0.6491678545474994,90.39485365263843,0
0,1.5,1.5,0.6700605310061368,91.03390093680922,0
0,1.5,1.5,0.6940812580538412,91.5877419164239,0
0,0.65,1.5,0.7113930984095589,92.06773743208994,0
0,0.65,0.39999999999999997,0.6100424608618825,83.69851272805644,1
0,0.65,0.39999999999999997,0.5099760270909233,77.23565797638739,1
0,0.65,0.39999999999999997,0.4746115746267097,73.09484722831621,1
0,0.65,0.39999999999999997,0.45385524476309075,70.2434571371164,0
0,0.65,0.10000000000000003,0.48825898611973956,67.77225239140988,0
0,0.65,0.10000000000000003,0.5597044466666918,65.63054161179757,0
0,0.65,0.10000000000000003,0.693875654581184,63.7743922694669,0
0,0.65,0.10000000000000003,0.666848040280266,62.16572950611365,0
0,0.65,0.39999999999999997,0.7547975736039775,54.59636772389109,0
1,0.65,0.39999999999999997,0.6976568756866479,48.036254179298204,0
1,0.65,0.39999999999999997,0.6359524852621967,42.35082244065104,0
0,0.65,0.39999999999999997,0.6259376706236315,37.42344826715683,0
0,0.65,0.39999999999999997,0.7611479077986331,32.74517108321941,0
0,0.65,0.39999999999999997,0.6318457862790521,28.69066419047365,0
-1,0.65,0.7,0.5005199014276138,25.17675821676066,0
-1,0.65,0.3,0.5432060714413007,22.131373039542733,0
-1,0.65,-0.10000000000000003,0.5409021756221024,19.492039219287197,1
-1,0.65,-1.5,0.40378271639412155,25.671941664959704,1
-1,0.65,-1.5,0.47182415004615,31.027857117875875,1
-1,0.25,-1.5,0.5478371368074789,35.66965051040323,1
-1,0.25,-1.5,0.41190348681303735,39.69253811726027,1
-1,0.25,-1.5,0.43758030254676333,43.1790407098697,0
-1,0.25,-1.5,0.5620023174894911,46.20067629013121,0
-1,0.25,-1.5,0.5554699653720495,48.81942712635785,0
0,0.25,-1.5,0.6372328630834999,51.08901118442093,0
0,0.25,-1.5,0.662870244318597,53.05598403474228,0
1,0.25,-1.5,0.7250291340735443,51.35286069060496,0
1,0.25,-1.5,0.8135077994336661,53.95698238852619,0
1,0.25,-0.10000000000000003,0.8091859783535598,56.21388786005792,0
1,0.25,0.19999999999999996,0.8250447532086291,58.48701076241955,0
1,0.25,0.19999999999999996,0.9169921996021074,61.986345796346725,0
1,0.25,0.19999999999999996,0.9600660623970569,65.40228467146622,0
1,0.25,1.5,0.9394292937924089,68.36276502990312,0
1,0.25,1.5,0.9338350390565676,70.92851467388175,0
1,0.25,1.5,0.8473314719751939,73.15216436532991,0
1,0.25,1.5,0.8142696418506135,75.07932743125164,0
1,0.25,1.5,0.7866097557557309,76.74953542171714,0
0,0.25,1.5,0.7561197406106741,78.1970490134539,0
0,0.25,1.5,0.7158171507365442,79.45156079295911,0
-1,0.25,1.5,0.6386552912270861,70.04499381407761,0
-1,0.25,1.5,0.6620789689562222,61.89263576571365,0
-1,0.25,0.39999999999999997,0.6360471947738207,55.10207458127822,0
-1,0.25,0.39999999999999997,0.7241531473441658,49.21692155476751,0
-1,0.25,0.0,0.6688678861420255,44.11645559845823,0
0,0.25,-0.7,0.6354003897994037,39.797505670826105,0
0,0.25,-1.5,0.8058191907883049,36.054415733544936,0
1,0.25,-1.5,0.9076786703477175,32.810404454567916,0
1,0.25,-0.19999999999999996,0.9539145785175127,34.08423082225489,0
1,0.25,-0.19999999999999996,0.9535385562857056,35.188213674250264,0
1,0.0,-0.19999999999999996,0.9494634390981652,36.14499881264626,0
1,0.0,0.10000000000000003,0.8746035061152102,36.97421259925612,0
1,0.0,0.4,0.885723304964112,37.69286454765133,0
1,0.0,0.4,0.9624821759868387,39.507071859667285,0
1,0.0,0.4,0.9367591966476208,41.07938486341444,0
0,0.0,0.4,0.9433608490847379,42.44205613332864,0
-1,0.0,0.4,0.7839231102837759,43.62303790058762,0
-1,0.0,0.4,0.7549761475075011,44.64655543221207,0
-1,0.0,0.4,0.68474236213926,45.533603959619924,0
-1,0.0,0.4,0.7511719014750771,46.30237935004006,0
-1,0.0,0.7,0.865820719191745,46.96865135507085,0
-1,0.0,1.5,0.7984859849173573,47.546087092764196,0
-1,0.0,1.5,0.8576167168138397,48.0465313987651,0
-1,0.0,1.5,0.9588118016600091,48.48024979729922,0
0,0.0,1.5,0.9197349306605822,48.85613907602879,0
-1,0.0,1.5,0.8461899769239114,49.18190978426108,0
0,0.0,1.5,1.0,55.041335128600835,0
0,0.0,1.5,0.9113973727966942,60.119503760361965,0
1,0.0,1.5,0.8158287779025117,64.5205832412216,0
0,0.0,1.5,0.8773813697400663,68.33485212463329,0
0,0.0,1.5,0.8973388178256988,71.64055182359009,0
0,0.0,1.5,0.8511067566701015,74.50549156268598,0
0,0.0,1.5,0.7640864135715012,76.98843933656907,0
0,0.0,1.5,0.7719658269766273,79.14032740726776,0
0,0.0,1.5,0.8445560575051956,81.00529706853996,0
0,0.0,1.5,0.8493964449372883,82.6216041083092,0
1,0.0,0.7,0.9675785358792062,84.02240354277588,0
0,0.0,0.7,0.8969108432955514,85.23642971931366,0
0,0.0,0.7,0.9116447411681806,86.28858573897975,0
0,0.0,0.7,0.943978449061364,87.20045428935701,0
-1,0.0,0.7,0.7741022318682328,87.99074036635065,0
-1,0.0,0.7,0.877392000720933,88.6756549664118,0
0,0.0,0.7,0.9267036750032577,89.26924761979812,0
-1,0.0,0.7,0.836697340854762,89.78369458606628,0
-1,0.0,0.7,0.7856783344061701,90.22954862349867,0
-1,0.0,0.7,0.8767960554732834,90.61595545594008,0
0,0.0,0.7,0.9284548288143244,90.95084137738931,0
1,0.0,0.7,0.9432524046444845,91.2410758426453,0
1,0.0,1.5,0.9641860553956971,91.4926123792005,0
1,0.0,1.5,0.957695925439621,91.71061071088167,0
1,0.0,1.5,0.9143660783391726,91.89954259833868,0
1,0.0,1.5,0.9570930364938858,92.06328356746809,0
1,0.0,1.5,0.9667598762196556,92.78910969689818,0
1,0.0,1.5,0.9416122357574815,93.41815900907092,1
-1,0.0,1.5,0.8100400472840055,93.96333507962062,1
0,0.0,1.5,0.7594991627329473,92.36478929109752,1
-1,0.0,1.5,0.892237939730536,90.97938294104418,1
-1,0.0,1.5,0.9003080428589556,89.7786974376646,1
-1,0.0,1.5,0.8746797869755362,88.73810333473564,1
0,0.0,1.5,0.9775966398582666,78.13011541336313,1
1,0.0,1.5,0.9709825400083484,68.93652588150695,1
0,0.0,1.5,0.8643195591353321,60.9687482872316,1
0,0.0,1.5,0.8026262224352025,54.063341038859626,1
0,0.0,1.5,0.7694037152824228,48.07865475693725,1
0,0.0,1.5,0.8525326098479691,42.89192664593786,1
0,0.0,1.5,0.7893372042029977,38.396762283071716,1
-1,0.0,1.5,0.812349546146687,34.50095316858773,1
-1,0.0,1.5,0.8632332743506695,31.124585269368275,1
-1,0.0,1.5,0.8830756478406931,28.198399756711417,1
-1,0.0,1.5,0.8585159553199582,25.662372312408806,1
1,0.0,0.7,0.8985454876260857,23.46448186067987,0
1,0.0,0.7,0.993036946836709,30.181788905198292,1
0,0.0,1.5,1.0,37.4293163109842,0
1,0.0,1.5,1.0,45.3690469196558,0
1,0.0,1.5,0.9605458092555419,52.25014678050452,0
1,0.0,1.5,1.0,58.38626174288641,0
1,0.0,1.5,1.0,63.71911396053743,0
0,0.0,1.5,0.9022153623754158,68.34091921583497,0
0,0.0,1.5,1.0,72.39238043530212,0
0,0.0,1.5,0.9778845062667204,75.90364682550698,0
0,0.0,1.5,1.0,78.98733113582534,0
0,0.0,1.5,0.9896214140490496,81.65985753810128,0
0,0.0,1.5,0.9471488317993842,83.97604708674042,0
0,0.0,1.5,0.9970604407259858,85.98341136222766,0
1,0.0,1.5,1.0,87.7368546203795,-1
1,0.0,1.5,1.0,89.30869067176333,-1
1,1.5,1.5,1.0,90.6939025339373,-1
1,1.5,1.5,1.0,91.91048501161929,-1
1,1.5,1.5,0.988591571822967,92.96485649227701,-1
1,1.5,1.5,0.9859417588762684,93.87864510884702,-1
0,1.5,1.5,0.9404577475868531,94.67059524320771,-1
1,1.5,1.5,0.9573557468591937,95.3569520263203,-1
1,1.5,1.5,0.9572628751154635,95.95179457168454,-1
1,1.5,1.5,0.9045681706558134,96.46732477766689,-1
0,1.5,1.5,0.870512155733645,96.91411762285159,-1
0,1.5,1.5,0.0,97.30133808867834,0
0,1.5,1.5,1.0,97.63692915906151,0
0,1.5,1.5,1.0,97.92777475339359,-1
0,1.5,1.5,0.32916478079780315,98.17984093514806,-1
0,0.65,1.5,0.41017683743756195,98.39829829266861,-1
-1,0.65,1.5,0.3253832339705176,98.58762800251975,-1
-1,0.65,1.5,-0.5587354664861646,98.75171375105741,-1
-1,0.65,0.7,0.7924782712086907,98.89392139979005,-1
-1,0.65,0.7,0.5036436845066647,99.01716802869166,-1
-1,0.65,0.7,-1.0000000000001503,93.85727468574119,-1
-1,0.65,0.39999999999999997,-1.0,89.6348578665393,-1
-1,0.65,0.39999999999999997,-1.0,86.96136870255758,-1
-1,0.65,0.39999999999999997,-1.0,84.70097657216961,-1
-1,0.65,0.39999999999999997,-1.000000000000106,84.23744033278183,-1
-1,0.65,0.39999999999999997,-1.0,84.36106603585739,-1
-1,0.65,0.39999999999999997,-1.0,84.52327956560893,0
-1,0.30000000000000004,0.39999999999999997,-1.0,85.5024665786987,-1
-1,0.30000000000000004,0.39999999999999997,-0.808866048025998,86.35109532337648,0
-1,0.30000000000000004,0.0,-0.9999999999999312,87.20719120776552,0
-1,0.30000000000000004,-0.4,-0.999999999999939,88.20082519987525,0
-1,0.30000000000000004,-0.4,-0.9933509503184369,89.0619746597037,0
-1,-0.75,-0.4,-1.0000000000000595,89.85583898768202,0
-1,-0.75,-0.4,-0.8818708270825149,90.54385473859658,-1
-1,-0.75,-0.4,-0.6588737085945938,91.14013505605585,-1
-1,-0.75,-0.4,-0.7461495414634062,91.65691133118723,-1
-1,-0.75,-0.4,-0.9465488802389525,92.10478410296776,-1
-1,-0.75,-0.4,-0.9999999999999438,92.66652594855735,-1
-1,-1.5,-0.4,-1.0,93.24266688981932,-1
-1,-1.5,-0.4,-0.802593906086967,93.74198903891302,-1
0,-1.5,-0.4,-0.6883969791264831,94.1747349014609,-1
1,-1.5,-0.4,-0.7227883965288476,94.54978131566905,-1
1,-1.5,-0.4,-0.3772779951863823,85.99429171055466,-1
1,-1.5,-0.4,-0.09750063378463193,78.54322694321068,-1
1,-1.5,-0.4,-0.4733990054960074,72.08563747817924,0
1,-1.5,-0.4,-0.9999999999999462,66.36048325908824,-1
1,-1.5,-0.4,-1.0,57.56182418789902,-1
1,-1.5,-0.4,-0.9157697145843602,49.93631965953502,0
0,-0.65,-0.4,-0.96926079874391,43.32754906828623,0
0,-0.65,-1.5,-1.0,39.553457562081945,0
0,-0.65,-1.5,-0.9999999999999568,41.77935792028118,0
0,-1.5,-1.5,-1.0000000000000375,46.0366682198366,0
0,-1.5,-1.5,-0.9319519839224304,49.72633714611797,0
0,-1.5,-1.5,-0.972757343157451,52.92405021556183,0
0,-1.5,-1.5,-0.9999999999999631,55.97864056387211,1
0,-1.5,-1.5,-0.7883978621045922,58.625952199074355,1
0,-1.5,-1.5,-0.9111792909486199,60.92028894958297,1
0,-1.5,-1.5,-0.7240323030860397,62.9087141333571,1
0,-1.5,-1.5,-0.9907861160261048,64.63201595929469,1
0,-1.5,-1.5,-0.9518422815242363,66.1255442084406,1
0,-1.5,-1.5,-1.0000000000000357,68.20531730574827,1
1,-1.5,-1.5,-0.8262516656811618,70.0077873234149,1
1,-1.5,-1.5,-0.9379465025318376,71.56992800539265,1
1,-1.5,-1.5,-0.7608015864129433,72.92378326310671,1
1,-0.65,-1.5,-1.0,75.02345651207439,1
0,-0.65,-1.5,-1.0,77.6197549971257,1
0,-1.5,-1.5,-0.9999999999999734,80.25519963755734,1
0,-1.5,-1.5,-1.0000000000000262,82.5609403987727,1
0,-1.5,-1.5,-0.9999999999999741,84.57803093154318,1
0,-1.5,-1.5,-0.9265580531647903,86.32617605994427,1
0,-1.5,-1.5,-0.8211597102584977,87.84123517122521,1
-1,-1.5,-1.5,-0.6675227348241712,89.15428640100203,1
0,-1.5,-1.5,-0.6348183685983981,90.29226413347527,1
0,-1.5,-1.5,-0.46826069267352444,91.27851150161874,1
0,-1.5,-1.5,-0.475245563444806,92.13325922067642,1
0,-1.5,-1.5,-0.4773747766687537,92.87404057719307,1
0,-1.5,-1.5,-0.7081183338360464,93.51605108617417,1
0,-1.5,-1.5,-0.6449908147920794,94.0724601939578,1
1,-0.65,-1.5,-0.5938195317878057,94.5546814207036,1
1,-0.65,-0.7,-0.5260084946536256,94.9726064838833,1
1,-0.65,-0.39999999999999997,-0.46738872301971224,95.05639826941993,1
1,-0.65,-0.39999999999999997,-0.63951915001977,95.12901781688501,1
1,-0.65,-0.39999999999999997,-0.4729312736756352,95.19195475802141,1
1,-0.65,-0.39999999999999997,-0.7161433593538993,95.24650010700628,1
1,-0.65,-0.39999999999999997,-0.608099194318438,95.29377274279318,1
1,-0.30000000000000004,-0.39999999999999997,0.7536029049568579,95.08668422620568,1
1,-0.30000000000000004,-0.39999999999999997,1.0,95.14673312731973,0
1,0.09999999999999998,-0.39999999999999997,1.0,95.45102886197989,0
1,0.5,-0.39999999999999997,1.0,95.74131891121027,-1
1,0.5,0.0,1.0,95.99640698083864,-1
1,0.5,0.4,1.0,96.2752759837131,-1
0,0.5,0.4,1.0,96.57790337416714,-1
0,1.5,0.4,0.9334924641485938,96.84018044589396,-1
0,1.5,0.4,0.8616777951142162,97.06748724139055,-1
0,1.5,0.4,0.6866591419103468,97.26448646415426,0
1,1.5,0.4,0.6527201738175081,97.4352191238828,0
1,1.5,0.4,0.621835394863764,97.58318742898088,0
1,1.5,0.4,0.6116657277334324,97.71142662673253,0
1,1.5,0.4,0.5887660066377616,97.82256726478397,0
0,1.5,0.4,0.5251548715827417,97.91888915109521,0
0,1.5,0.4,0.714733686019794,98.00236811923163,0
0,1.5,0.4,0.7747270125024219,98.0747165582832,0
-1,1.5,0.4,0.8222719441923146,98.13741853879455,0
-1,1.5,0.4,0.5768781034874328,98.19176025523772,1
-1,1.5,0.4,0.3193139957117578,86.57174459662902,1
-1,1.5,-0.19999999999999996,0.4202447206244751,76.50106435916813,0
-1,1.5,-0.19999999999999996,0.36514949823109377,67.77314148670203,1
-1,1.5,-0.19999999999999996,0.3211032857392512,60.20894166389808,1
-1,1.5,-0.19999999999999996,0.32354529882245003,53.65330181746799,0
-1,1.5,-0.19999999999999996,0.4083312438454807,47.97174728389525,1
-1,1.5,-0.19999999999999996,0.36042460516912705,43.04773335479887,1
-1,1.5,-0.19999999999999996,0.3916073290856729,38.780254616248676,1
-1,0.65,-0.19999999999999996,0.3835895873728609,35.0817730428385,1
-1,0.65,-0.19999999999999996,0.3182639746009862,31.996264978751274,1
-1,0.65,-0.6,0.3713952805620028,29.32215798987568,1
-1,0.65,-1.5,0.3997247550910896,27.004598599516832,1
-1,0.65,-1.5,0.5090043935945116,24.996047127872497,1
-1,0.65,-1.5,0.36870599620026734,23.25530251911407,1
-1,0.65,-1.5,0.3053867088808191,24.12058485095177,1
-1,0.65,-1.5,0.2279152317198242,30.34049539005511,1
-1,0.65,-1.5,0.330837018509829,35.73108452394467,1
-1,0.65,-1.5,0.4833618543365062,40.4029284399823,1
-1,0.65,-1.5,0.5293180461404983,40.11606167067873,1
-1,0.65,-1.5,0.4930389926217726,39.86744380394897,1
-1,0.65,-1.5,0.367068594499526,39.651974986116514,1
-1,0.65,-0.7,0.4712410966530489,39.46523534399505,1
0,0.65,-0.7,0.5733272013393352,36.8890117004295,1
0,0.65,-0.10000000000000003,0.5311577069780102,34.65628454267269,1
0,0.65,0.19999999999999996,0.49712475256043875,32.721254339283455,1
1,0.65,0.19999999999999996,0.5635719872942403,31.044228163012782,1
1,0.65,0.19999999999999996,0.5452125605298913,29.590805476911534,1
1,0.65,0.19999999999999996,0.5135438666451475,28.33117248229045,1
1,0.25,0.19999999999999996,0.5829015467896648,29.13694377744619,1
1,0.25,0.19999999999999996,0.5594753944586527,29.835278899914496,0
1,0.25,0.19999999999999996,0.7087107480698401,37.06553732711018,0
1,0.25,0.19999999999999996,0.7377356962648797,43.68821911874506,0
1,0.25,0.19999999999999996,0.6497059116991493,49.42787667149529,0
1,0.25,1.5,0.7138806588029504,54.40224655054549,0
1,0.25,1.5,0.6988255384222459,58.713367112389,0
1,0.25,1.5,0.6507448565671436,62.44967159932004,-1
1,0.25,1.5,0.791631707102317,66.37602929226695,-1
1,0.25,1.5,0.7634411857668653,69.77887262615427,-1
1,0.25,1.5,0.9105511743319901,73.30425809263295,-1
1,0.25,1.5,0.8574049175483894,76.35959216358114,-1
1,0.25,1.5,0.8879738665988589,79.0075483584029,-1
